803,16147
895,1413
1331,493
836,1975
1432,10242
796,12918
819,4985
112,3807
852,6156
772,535
9,15904
801,2753
27,10953
819,1066
635,1716
1231,4547
31,2657
836,10246
2,11154
764,8421
1460,3915
722,3481
707,2818
999,7353
17,12902
674,6098
763,14970
692,6432
635,6146
1280,14313
616,333
707,8575
628,15619
657,9642
17,13750
892,10842
1541,16460
819,13103
803,15659
1160,6963
1121,4131
819,11688
648,1675
33,12708
686,9925
785,15254
1276,13112
717,9298
960,12240
636,13096
801,751
609,5204
49,14709
41,13728
803,10757
780,15713
74,7735
774,11360
85,14842
997,6855
19,12597
75,12361
708,4819
832,3062
941,11542
78,15518
41,3940
10,9305
34,11324
604,16179
1385,15826
35,14739
38,9316
819,3692
1460,3181
15,8118
15,394
703,10898
35,4878
127,6866
620,10663
1030,1216
9,11886
815,9009
616,3485
801,9653
725,12258
1311,8687
609,7217
11,12213
105,2617
725,7780
1025,915
817,2682
1292,4518
796,16171
999,6889
1165,9276
836,807
8,8724
889,7417
124,11662
60,4303
626,3726
1247,8711
7,15754
672,1172
1311,9461
56,5424
28,12720
33,9610
78,3132
1025,16441
972,1974
808,7907
625,2556
7,5296
1089,2558
62,6827
815,11938
18,7548
1466,6625
716,10889
705,8067
707,6414
27,6618
693,11098
1466,6625
672,15468
780,5469
781,9163
609,11396
1521,13607
716,7330
673,4695
1010,3357
20,16215
19,3249
33,14404
796,739
643,893
770,3714
836,14622
127,5151
643,2886
643,5931
1466,1243
1165,2821
1276,13621
17,12412
142,5491
71,13232
28,4979
604,14950
941,4035
691,1780
709,1587
770,11449
796,4830
62,5961
691,2491
1165,4411
889,7239
1179,8025
911,8424
852,2096
31,4283
2,14499
1089,9182
889,179
774,12895
1541,15485
1204,16734
706,15119
6,9186
686,14840
832,4769
31,4515
657,1817
654,7804
3,16708
718,10505
126,5417
772,1657
33,12931
631,8429
611,6756
38,1202
783,8297
57,15180
17,741
105,2988
892,8294
855,10290
1160,4039
707,7964
997,9199
817,492
38,838
611,11510
801,10511
802,8090
632,4600
112,12089
65,13684
873,15684
1179,13438
657,15168
60,6238
657,4780
773,7927
126,2385
20,1369
770,6630
873,9748
801,7386
16,12141
76,7011
609,14698
38,9316
33,1442
4,6818
687,2482
6,13414
625,10421
716,15153
745,4925
674,4367
871,45
706,4569
692,2636
228,4587
691,6365
1165,10394
762,3419
62,2763
766,6947
1516,13248
972,869
654,7873
616,7167
1160,8682
28,7546
1292,10649
801,2753
1385,3289
78,5877
707,7855
33,12930
895,380
673,12605
633,6658
24,5024
1038,13886
960,1995
56,16303
42,15734
652,211
628,15291
126,16475
657,6115
781,5788
855,7314
57,11374
932,3248
632,12584
1460,14866
602,16819
1280,12008
17,12789
871,12812
889,2472
780,16249
819,8407
616,10466
74,13711
783,11166
126,12454
24,3668
127,5215
855,3105
707,13791
772,5137
1432,16719
620,10650
1516,3182
766,14117
1460,10345
124,2260
57,8243
56,3975
42,14104
65,2395
737,15469
773,3659
1160,7236
71,12430
60,6755
1322,7839
892,6553
819,4348
41,2469
624,3815
625,4608
604,15295
819,8791
717,12530
604,3554
1204,12302
624,1079
15,5160
643,4067
7,13719
16,2216
62,6545
672,5604
783,1448
774,98
75,2765
674,15288
2,5985
604,15595
1089,2651
687,13182
17,12202
796,6568
31,4283
16,8588
611,199
20,7360
674,10135
31,14483
6,9342
684,1686
819,12769
1466,2388
20,2932
781,11594
691,56
832,5300
1936,9056
718,9850
616,7666
34,1191
636,8296
999,14274
19,4019
686,8721
672,4149
668,2997
4,3246
999,7353
997,10127
706,14566
62,1308
796,739
78,6910
829,16257
1541,7889
705,2423
74,10425
35,5022
60,3006
801,751
832,15617
1460,3019
722,14091
686,4042
8,10422
60,8507
703,8739
817,13066
819,11169
1882,15776
808,8273
652,5304
873,13572
18,1506
674,8861
16,2382
41,16135
815,15557
42,13435
709,4278
654,1610
707,11530
673,11755
127,3276
871,5447
672,6054
78,2475
16,3240
941,4870
674,4824
625,3038
35,467
684,8278
631,10388
1432,4689
60,11514
2,7587
703,9458
716,13616
815,11938
105,15547
772,6258
785,4665
1385,8577
1292,6020
65,9799
836,807
650,10163
4,2170
706,15336
624,1596
624,5967
706,745
763,13506
892,12692
635,16742
74,16344
745,10717
770,10087
780,5520
1057,16508
648,13544
932,16720
636,16434
999,15198
737,1157
1385,8013
1231,13141
770,13683
774,2442
703,6181
7,11660
1165,12136
15,2342
774,14905
124,413
1385,11892
1460,3163
773,11615
737,15798
707,5862
692,2851
636,9405
635,12811
803,2713
718,4500
56,14454
78,10867
692,930
801,6235
764,13759
76,2740
1121,11184
892,8060
892,11039
871,3023
745,13080
911,16317
654,16410
633,3287
604,8190
871,13768
1169,9615
65,10824
127,10143
1160,10319
643,15260
17,11088
717,7366
2,4964
941,4870
745,7012
745,506
609,7217
703,6634
673,7188
1331,10077
1038,1856
112,4707
770,3986
1292,7966
718,6202
832,10885
9,16139
716,16795
16,9030
616,15910
889,4105
20,454
785,1033
18,10377
1169,8530
112,2380
657,7861
705,8067
151,1746
1276,71
774,2270
151,719
33,3527
1322,1143
1276,6358
829,8758
1466,15950
31,1846
35,7988
706,4309
601,15874
17,4352
819,899
684,8372
832,10168
1516,14465
33,11989
659,10609
37,14228
1432,4375
892,8294
708,10896
764,1986
852,5488
1292,6020
652,9947
142,4341
773,13326
652,5545
667,9469
20,2862
647,4174
722,898
871,8126
1121,2389
6,4081
611,15876
819,9938
796,1795
873,3824
873,13571
891,5241
24,11024
718,1752
808,49
997,947
60,14918
819,899
628,3475
76,7677
999,1853
773,3973
725,9284
49,14798
1247,1729
602,12289
783,8297
659,14373
1331,7931
1521,13743
38,12042
1292,11562
722,9705
1204,13170
16,6728
105,1231
1038,7528
112,7163
56,13777
972,11708
2,8847
7,103
71,7896
716,5212
13,11334
1204,7383
674,9987
654,5950
635,9554
652,5420
16,8298
71,16729
1231,14758
871,10857
142,10992
15,3861
635,7694
722,898
647,6091
1516,15357
1165,6126
4,2025
647,548
4,15418
654,16410
892,2605
852,11259
717,16386
648,8723
1030,2103
151,11838
49,768
647,8601
631,14717
808,13309
801,12813
803,15
65,11648
707,2267
611,15505
855,12090
636,8531
673,9093
692,15379
7,11913
9,483
41,5965
16,5333
692,3301
705,12038
758,10682
616,6937
703,10628
801,9468
624,1530
1231,11074
1010,6946
745,14783
632,3273
1011,8511
37,13186
659,10134
65,14063
758,14273
1311,7427
1165,3330
895,1413
808,6175
832,10168
1516,5285
1169,5708
20,11974
783,4570
611,2468
23,10564
692,3995
71,5619
33,11420
37,16130
62,15795
228,11386
1121,11242
1268,13474
16,10871
216,10570
1038,10011
667,2952
1204,9084
941,3180
763,9622
1541,3492
703,10924
1,16894
889,15947
151,7334
611,13603
709,11586
774,12765
76,10083
815,8149
616,4390
636,16516
763,10239
6,3496
708,2031
781,12830
674,1372
692,12685
85,401
763,14457
632,12218
602,10635
722,14639
37,16406
737,10167
941,11542
8,14463
852,11259
28,9043
1165,6087
829,7700
770,12357
722,5558
631,12123
773,405
1179,2038
780,13016
735,11725
763,4821
684,14417
11,11678
764,8268
718,9077
770,2504
999,6182
889,13172
911,13762
707,2818
42,1910
7,13107
707,12402
75,2535
631,8793
75,13105
1421,13850
708,3412
41,7791
718,11190
722,4068
1292,5049
855,10290
611,5118
1247,14108
941,6095
808,11453
41,11990
3,5624
1280,1619
650,297
1247,3891
2,203
780,16728
1322,11261
796,11162
836,9383
85,14426
774,13099
1179,11880
13,16127
1011,8511
672,5324
832,9045
1432,1116
628,4503
773,15731
1541,1426
1204,3250
684,8397
707,14899
693,5842
819,15879
773,16908
105,7195
27,247
10,5575
609,7407
941,12320
142,1440
35,3878
27,10953
643,10666
13,7915
1311,16419
1089,11986
693,12845
659,4647
602,7620
631,9054
24,3668
674,647
770,976
1231,13788
764,407
1268,8378
10,2250
74,14122
1466,6392
687,3411
41,5965
706,10479
602,8208
852,264
1030,1256
691,2491
706,13693
686,3125
49,2312
796,13826
1322,16567
707,15550
815,14756
620,8547
105,3352
1432,4368
13,13522
112,10282
56,6376
657,16869
654,7408
703,2190
1521,4379
997,4761
932,3263
1025,3897
1011,5591
657,2645
659,15112
6,5824
631,16056
1268,2572
616,15750
1025,13567
1247,16239
684,3018
1231,14867
35,8444
1385,14817
1331,6282
1385,207
762,2566
832,12981
703,16781
783,4570
832,5584
1466,15335
619,4657
1160,10372
628,8607
16,9911
873,9691
707,1449
817,14012
624,14974
635,15052
4,2242
126,9168
722,11161
705,590
1169,1136
911,16317
228,13526
1030,753
717,5601
41,949
616,14425
24,14810
156,10402
3,13440
57,1973
650,6260
772,4729
49,8580
33,3194
722,6158
1466,16339
802,14419
763,1029
722,15957
631,9185
667,16739
601,11292
1010,5372
60,15360
42,9989
57,3504
56,3634
633,1744
28,4082
1311,4636
20,1960
42,7032
624,12771
722,6776
126,9091
35,10365
684,3727
615,13419
1057,10177
891,11403
960,2371
33,5361
625,15719
1231,4307
1292,7621
127,15627
829,10941
672,10062
1385,15955
659,15057
873,16182
1460,11350
1311,12707
709,7848
1169,13773
1169,16931
35,11894
3,10808
1466,575
632,414
745,4925
1231,5669
1160,8657
691,1021
667,15102
19,11157
1030,2161
803,1028
941,7637
801,1166
785,16842
889,8373
65,3005
709,5186
647,16928
628,4923
2,2904
1204,10521
609,16985
112,2224
891,11693
105,11547
23,718
691,15614
635,16742
228,15234
1331,15989
911,3687
691,16642
10,6904
631,14210
23,9062
764,13868
773,5126
647,2728
1292,11025
709,7174
1089,2919
1516,794
932,9644
633,12850
57,14541
836,8187
124,532
1311,8333
615,4872
697,14039
28,12849
6,9186
892,12186
619,6100
667,3656
105,1214
1247,5264
770,14630
1038,7488
85,16284
672,2488
71,7123
1010,15601
1322,13910
18,6278
31,2400
151,12729
889,3571
697,5872
693,12845
770,1871
615,4872
801,15929
1030,5303
691,1554
758,12450
1521,2329
758,11468
19,11858
8,13533
1247,3185
4,6873
1247,9873
31,6902
620,5089
124,11952
785,1026
151,13076
855,10760
1010,13959
687,16218
772,13789
1960,344
891,16149
9,7616
803,11000
28,5403
142,3741
625,12194
815,16570
972,4300
2153,15375
50,16074
836,14622
611,5118
619,8769
1268,14960
889,3093
684,5056
3,3929
1247,7405
38,6030
829,15703
1322,7660
35,11905
803,14492
707,10050
1121,10794
8,16820
703,4826
802,16021
142,14218
691,5702
697,2405
105,8661
28,5227
28,6808
105,14975
7,343
650,13859
1466,2561
892,15889
911,12897
871,14816
37,12568
1331,16395
803,11531
803,14492
85,13625
997,5535
873,2390
228,5483
705,11451
1280,13151
1204,16990
620,11066
19,1570
1121,7279
1268,11613
708,5112
624,10829
23,7303
16,12108
717,5169
941,5642
635,7576
832,16588
35,9591
624,9063
601,9919
112,5472
632,13111
674,9274
745,14537
772,9612
871,9564
659,7733
75,3854
703,7472
1247,9500
33,14194
28,8658
1011,4921
76,5975
684,16531
708,12499
3,15312
717,10178
892,3822
781,8093
891,11348
1160,12438
652,5332
1204,4093
673,6123
796,4611
23,5671
633,7313
20,7060
1057,131
10,12342
65,12793
13,2492
112,4003
636,15527
1169,13070
3,8886
27,16300
1011,3955
609,4259
911,3710
691,1966
635,3136
17,2708
706,6357
819,4985
74,7430
1460,1251
126,1906
815,1766
105,4950
76,5975
1292,127
673,3313
19,3507
1247,16617
8,4297
604,348
691,709
707,10892
624,2080
615,11956
624,15314
628,12595
1089,251
16,5106
1521,12326
74,3889
141,16658
604,12271
1,8856
1160,64
619,6929
873,1622
657,11064
632,15959
706,13879
705,1156
735,9841
611,11231
105,4461
706,10751
668,1532
76,7454
687,5062
601,801
1460,7372
785,2060
10,16293
781,7441
889,32
716,12977
1292,6416
631,2448
686,12012
60,11205
1057,8696
735,9841
643,16494
49,1334
801,3630
1331,1153
707,8620
654,15498
708,2738
873,13571
23,11954
895,1487
27,703
1011,11057
855,2053
829,8758
687,10633
42,9672
1247,2316
1322,4253
57,15261
781,9847
717,10121
151,9402
668,6246
2,8847
960,12882
2,4076
11,4529
674,34
737,7649
4,6583
832,10977
691,7460
667,10165
1057,3617
56,9117
709,8354
615,7097
141,6852
1204,3480
105,8249
34,3371
871,1291
1025,16009
15,7634
852,8062
1089,2651
770,5957
1385,7549
801,6235
1322,8501
10,14980
56,1273
7,15754
997,7393
1011,11641
703,7682
1311,7941
781,13480
228,5483
674,1571
62,6545
1280,12935
725,4581
75,6422
737,5496
1280,3800
815,12829
774,9775
735,9271
911,15908
709,11048
941,15388
764,10182
1521,3213
74,2191
619,10075
602,354
604,6979
652,11182
1292,13228
648,12510
808,9069
1010,13959
11,3150
780,3968
686,12012
717,10009
783,7618
1038,1856
619,4741
17,2708
770,7202
1331,5656
31,8559
829,5978
631,6121
35,16882
650,7323
619,8517
803,11178
650,8374
657,9081
9,7749
960,11470
15,7443
13,4907
141,5534
643,6474
34,4109
57,1574
932,2071
802,13555
817,10141
35,13943
673,3572
718,9096
60,12443
691,1040
692,2070
643,14582
774,2221
770,11638
801,2791
668,12990
619,12085
659,2990
11,8292
650,6651
960,2464
31,10452
35,3931
722,5096
672,11619
13,15861
654,8080
601,3737
999,13901
687,11053
832,12865
687,12209
1,4604
8,13533
56,14275
1385,15481
37,4490
657,10976
815,6460
647,6875
124,413
763,4147
1541,1845
817,5167
124,15352
781,10360
1,10393
1276,15199
23,11353
78,1745
20,6951
1322,16695
1268,11486
635,3956
27,5172
808,5033
60,3575
1030,6226
780,5899
635,12716
75,8312
1025,6394
3,2748
808,11453
803,15508
772,5557
1169,6814
1322,13139
764,136
703,11147
151,16483
602,16201
18,12456
691,13905
16,5140
609,7786
141,3964
1231,10325
1280,12415
49,10191
604,1864
802,14556
1268,14952
1385,12896
941,2574
127,1475
762,1920
819,5512
972,7995
76,16206
49,8146
19,4517
65,15207
628,11507
781,8663
2,12834
703,9458
687,9104
772,63
56,789
28,13487
56,12239
892,16827
74,8852
718,11190
1541,14147
773,13137
895,19
808,6488
75,13920
62,6050
873,13571
999,12671
1460,1410
1204,2114
1322,16010
65,15316
24,1841
18,9238
620,5713
619,13828
17,12525
691,9724
11,8264
17,16342
801,4463
735,926
1030,13763
1276,5477
6,1126
9,13420
127,15627
3,6047
1010,8737
611,11510
18,2585
654,9534
228,13140
611,14176
1160,13048
16,2382
648,16903
632,15137
932,15273
668,7575
151,2629
960,5051
628,13549
1204,10636
1169,14221
707,3279
4,4016
616,7167
1057,9226
972,13655
692,4314
1460,5454
766,1519
654,15025
1268,2401
11,14472
691,8222
631,14210
628,14226
722,14996
673,14412
126,4720
852,12745
774,12545
873,14841
1432,15170
705,10256
619,15136
633,7026
1169,6789
687,10943
1057,6564
75,14308
657,7395
708,12795
686,16856
1292,9301
647,3326
615,2061
1010,11947
707,8277
4,573
15,152
693,1221
773,10212
76,14424
693,14160
725,5589
1460,10527
75,16699
705,11799
1466,575
1231,14803
20,12417
604,236
766,3210
74,13730
31,177
659,16524
735,5222
780,7456
65,4239
802,7168
855,7111
1268,15539
611,3876
1165,3829
762,10799
1038,12401
1121,6051
674,135
19,7104
770,4715
1385,14445
1025,891
71,4710
781,11006
57,14734
652,15647
647,6212
2,10375
6,15742
631,587
41,7381
1025,6342
1836,7431
13,13034
780,6932
745,9568
836,5384
941,4808
628,16691
657,11574
999,6889
758,12330
126,2830
57,7825
1030,15578
773,5220
57,9088
1311,6981
20,16378
650,85
1179,5782
889,3089
151,11379
23,7495
228,7455
673,8635
2,15101
960,11317
855,2700
703,15161
657,13418
703,1393
601,1717
151,9402
609,15006
941,1293
78,9520
1247,840
142,8098
228,11443
960,16979
1507,12801
829,1222
1385,7571
57,1574
1204,7770
871,16323
27,12211
124,11952
1231,14803
1011,4832
785,10354
38,10734
717,16386
932,1018
624,5522
3,10808
716,8801
725,8116
668,11496
631,903
41,9052
972,10947
1089,6410
10,8984
228,5390
801,3849
873,14410
11,12213
1432,4368
674,9001
57,1370
24,2826
628,12975
78,14631
602,12009
17,11675
692,913
604,10312
16,4428
1160,4542
34,12563
4,8452
1460,10446
35,4747
1521,16929
74,6771
803,6549
27,5651
941,5467
657,3065
895,8194
1331,7931
105,1653
85,128
763,8932
17,16805
76,12516
659,8548
74,14299
3,12698
774,3070
31,5290
635,4401
703,6081
725,2501
1331,12109
708,1008
659,9175
647,5832
3,1220
49,4075
38,8891
1311,15477
601,16157
601,2918
635,3559
74,8908
601,8462
808,8910
62,15432
722,8069
1466,5394
74,4933
691,14681
941,5642
783,7935
819,11169
616,4763
703,13460
725,14257
633,2293
636,6572
706,11229
41,7381
764,12506
763,12197
716,15770
628,13470
17,12789
718,16065
18,8516
2171,2840
997,1246
37,12349
4,11479
78,1399
1057,2450
24,14891
705,9831
57,14235
766,10662
705,3063
735,926
668,14831
802,14692
1322,10710
17,13944
31,8177
1204,14524
3,9413
819,11668
687,15097
1466,138
18,3801
76,9495
1311,7264
632,72
24,12359
19,2265
941,10032
693,14942
636,6572
1247,5264
852,3468
773,9039
1292,14955
611,13449
1280,4606
1011,3141
832,5239
697,6561
628,12643
635,6767
11,10362
836,5997
785,4372
999,12270
774,13049
889,16791
142,8476
1038,7341
71,777
609,15006
819,12623
708,6563
1466,2759
625,10421
817,7914
632,72
745,6111
619,15825
758,12172
15,2356
783,11657
657,13936
636,1494
1231,5597
11,4641
780,15213
10,1309
832,15540
762,1920
1280,13043
774,2641
34,3826
1331,13637
1466,9832
1231,5727
735,16381
633,2186
42,11953
1385,3167
38,961
71,6624
142,14911
1204,10137
648,12474
686,8155
1121,1050
673,14610
770,12260
141,13596
1179,16362
773,6638
8,9558
647,2868
20,1903
737,10778
773,15236
692,601
1521,16773
611,11513
687,8276
1030,6288
654,1312
1516,10836
735,14377
75,8848
19,1912
632,7976
11,8264
772,2592
716,15972
126,3701
1030,3620
697,13069
932,12582
763,3268
49,2290
707,4690
127,14521
708,3899
706,3405
1057,1884
871,15689
42,4783
76,15034
672,11619
71,1608
836,8052
75,15586
708,12371
228,865
126,16348
9,9877
1280,13043
1089,2919
672,1411
932,14327
803,3417
19,13847
632,7888
1038,11148
836,1904
1038,2063
35,9988
1466,15335
832,13918
895,5536
75,10061
674,3278
781,6534
832,3698
76,8566
1322,6703
735,1090
1322,1143
999,12671
636,16397
1331,1627
1169,11281
1385,16723
686,10651
722,15740
1,2496
71,12672
1516,3100
1165,8800
706,9823
28,502
1432,16054
707,3853
1322,8017
228,3675
1521,10569
735,11741
141,1247
74,1566
27,5651
745,7062
716,15487
1204,423
10,12484
692,2851
1292,7621
1169,16548
4,4016
718,15755
889,5733
852,16605
141,4838
1432,9656
1516,15202
722,12014
1057,1551
151,12729
873,14398
716,10889
895,15294
1385,10008
829,6351
895,15229
781,12555
9,15188
6,1621
141,14926
60,435
24,12279
602,12295
718,7257
57,10580
673,6845
228,13140
142,6196
892,10873
708,15342
1179,10338
745,5237
8,3717
35,13943
228,12673
635,16196
37,7161
705,392
12,7880
1541,15711
829,6585
56,4534
774,12222
9,16264
693,6637
781,5427
1432,14223
1057,12763
871,45
802,13867
35,6974
643,10376
895,13319
705,6677
692,3972
1292,8086
1292,6571
1089,3300
737,5905
796,16367
692,9624
999,8736
1311,11717
78,8569
783,5039
773,7473
633,4661
124,16671
1231,6597
601,801
703,4875
697,12284
56,11614
817,10701
762,1595
707,15450
628,13470
815,13004
780,6730
716,16595
648,12510
687,15783
6,929
960,14886
722,2049
24,619
774,5566
1160,13294
17,8073
941,8290
855,12265
38,1234
762,3502
703,7604
960,2309
1038,5321
34,3688
1160,12475
781,7063
6,15631
717,6130
4,3027
643,3058
151,6686
780,6725
41,7791
1676,1704
673,989
873,16898
1466,4096
1460,11753
1385,11627
4,5830
56,14275
802,14419
15,15283
871,3818
855,14979
717,14503
819,3069
691,6320
801,4198
13,11043
836,5100
632,11758
709,5301
35,3135
855,3647
42,320
33,1872
766,8811
619,7318
624,2080
65,2846
706,7708
932,12941
42,2297
1204,10521
1311,15477
1466,367
1089,13122
60,12309
836,1895
1165,5537
691,14890
16,7403
643,8251
34,6641
20,3444
1268,10164
772,9121
24,9489
932,13735
1165,13601
631,6486
764,2187
674,7057
3,13882
829,1866
65,5465
817,7294
654,1312
78,2712
817,4601
1204,4519
126,8192
836,1975
652,9974
65,3512
1280,2490
1268,513
643,7909
75,10030
684,1258
672,8489
628,9024
65,366
770,8744
745,12659
960,9690
1160,10058
1322,9237
708,3843
650,7323
616,7633
852,14664
773,1401
774,2442
18,12147
633,2293
37,9172
773,3743
1280,986
76,9981
1089,13288
673,7244
692,5278
659,11526
1331,5656
766,10481
4,2170
895,15285
817,8622
56,4575
602,3518
674,10933
1025,13591
601,7918
1204,6400
1,5870
674,9360
56,10279
49,2950
60,13675
705,14697
1466,15654
1101,6909
62,10497
819,12352
9,6752
802,12303
703,12670
999,3351
764,2493
773,3743
142,8352
151,2915
1268,14763
783,13181
112,15917
33,16185
691,692
648,4242
126,16452
1322,3004
1,16126
1276,12019
758,14273
999,6724
604,309
49,4881
74,12923
647,6232
802,2454
932,6364
802,4393
705,10158
49,2290
17,797
636,12074
692,6405
42,628
17,6945
735,6057
56,1273
1311,3147
762,2671
38,6064
18,14529
762,9149
19,6228
654,12777
78,5155
1541,11004
735,13312
836,11437
691,14439
105,7415
802,10838
852,432
1011,15657
37,5747
1385,9283
817,1826
1331,9915
1276,9878
126,12607
654,4943
1541,12937
766,15589
667,16739
1516,1232
636,16397
911,5635
785,4630
803,8544
832,6684
764,10552
56,514
85,13955
941,16137
60,11967
49,6300
20,9180
808,13309
8,8762
764,14013
873,7642
1280,3415
718,4073
1231,766
692,14016
687,10983
706,2903
803,3458
960,5632
126,7863
941,2323
941,12483
65,15856
141,16651
1038,427
817,11406
706,12436
16,1676
832,9045
774,15813
60,2288
631,14723
802,13116
673,10593
672,15327
75,10030
763,8353
635,15052
633,3287
1460,12473
659,15245
9,7285
6,12611
34,1191
1541,2438
891,8964
625,4955
151,16483
1521,3076
75,10061
808,5655
15,7394
1331,3454
38,6356
33,12183
1432,15115
632,3455
703,5637
1165,3330
633,14095
635,3179
871,3760
1541,5299
999,6780
112,16787
1030,13469
648,1788
609,2058
57,2747
650,3074
34,1659
693,10995
817,5221
16,10419
650,9165
65,3374
624,13301
766,3042
75,16155
601,8462
674,8861
635,13093
999,10746
615,15674
16,971
620,3803
76,4398
692,10234
891,15655
997,2635
27,16562
615,15405
19,5559
1057,4069
1179,11567
766,10470
1460,10624
49,1664
57,15261
1247,570
758,11544
1,10228
112,4486
911,2130
1010,3357
75,6772
796,10000
1179,14671
625,14812
657,11670
1204,3309
1432,6516
725,16600
1179,6544
10,15211
1322,583
142,7072
659,11312
10,4903
772,9242
763,4205
27,7726
141,7423
687,8467
972,2046
31,6083
33,13681
75,8958
62,5934
852,6520
911,97
668,5273
781,11594
7,11913
1089,3239
803,465
999,14105
796,7484
19,10821
11,8047
41,8486
668,11606
1385,9015
997,10084
18,5030
1010,2237
999,9125
770,500
124,2981
609,11461
1385,12581
972,9698
1280,2490
654,12777
815,11144
803,16008
892,4895
27,11784
672,15468
2,9492
71,6624
1516,10989
802,6466
151,16483
932,12519
770,3714
609,2154
654,2357
159,14529
895,11729
13,6921
803,15851
9,12844
112,15475
619,12304
674,10197
1057,3682
770,14103
85,3321
832,7113
151,2076
855,5915
1204,7770
941,9570
1121,13084
23,12753
657,16023
1280,12351
773,10125
9,11503
20,1903
71,6954
829,6953
631,9639
141,16100
1011,15483
725,4581
38,15258
1165,5847
659,10802
1165,7132
773,10309
773,16374
871,12809
35,6266
18,7980
1311,2515
34,5338
783,16014
1322,12414
611,2458
62,3753
772,10647
76,13627
745,15066
745,10911
142,15030
8,1674
142,3421
78,14809
855,1015
632,414
654,2013
1204,12628
648,15238
718,9798
1516,1305
852,6156
801,2928
674,11814
615,16131
745,8748
1025,8139
889,13804
706,10525
1160,5436
1466,2388
604,737
650,113
28,4060
37,3825
941,11112
796,9916
773,14363
895,1707
615,4323
855,3256
774,12148
20,5229
668,14056
766,7647
42,14747
659,4141
796,11162
49,2312
709,5849
65,2591
3,9413
1280,9486
604,10297
13,441
1311,13063
735,11344
960,14143
28,9043
672,6506
37,5949
783,15298
766,10481
808,4438
17,13521
34,914
37,13186
56,14749
703,8739
1521,15275
972,8542
17,3833
76,10083
773,4981
616,4292
650,10535
615,86
960,14163
1010,5678
9,16264
56,16864
686,12012
889,8373
802,10928
703,16287
891,13266
112,597
643,11932
1385,7182
832,13918
697,12069
941,16137
873,7378
126,5366
35,7988
20,6976
38,5161
667,2823
941,7204
41,6326
687,12209
643,14179
619,6929
895,13342
672,15327
1410,19
18,923
105,12125
628,6938
684,10731
773,10791
6,14948
783,4732
3,15312
762,6221
38,14216
718,2789
633,8873
889,7842
49,1897
672,15956
657,16069
941,6746
691,13459
1057,2705
708,2212
74,13843
60,14137
1516,4725
49,10191
142,2536
33,3215
24,13808
1280,6791
74,16357
718,5969
772,1269
57,11374
745,5789
960,5574
852,4804
832,10747
1322,2957
615,15081
1165,5859
76,15051
654,12181
650,5437
693,1221
49,1208
604,14220
56,16543
1268,5796
817,11406
773,13137
674,14852
693,13864
1280,11230
774,2467
709,1587
141,20
62,5156
1204,4231
1038,11645
758,14309
141,1071
1385,14124
764,2407
855,3080
667,2996
2,11891
693,3319
1385,8577
151,7361
1521,13206
1292,8850
625,11254
773,6069
2,12550
27,7661
112,7586
124,9579
24,8674
616,3565
625,11882
668,4153
1169,9438
836,12883
725,10016
105,16281
647,7429
628,10632
9,1979
941,1617
703,16287
1385,11892
1030,14894
20,9008
85,3321
609,1665
76,15051
1385,10832
716,7761
27,13710
41,5406
773,8513
38,10734
24,15420
75,6521
1385,16568
652,604
691,15614
1204,13059
10,1065
1057,14932
650,5380
703,11147
674,7228
19,3589
1432,3794
722,6596
758,16211
57,8243
620,578
602,13935
616,11979
619,2685
65,13178
648,6742
1038,4811
28,7119
817,6363
687,9213
972,869
1010,9358
631,12354
41,11224
141,15615
28,2529
3,7476
745,6601
85,16284
836,8911
773,15683
819,12426
1385,14581
1322,7688
1038,12783
687,9101
604,11020
737,485
24,9567
56,9934
34,5504
635,9554
709,10433
654,2578
892,14496
997,5786
35,14835
71,8228
126,725
911,8629
873,13741
692,3981
28,9335
38,14154
829,13373
1169,1136
832,9575
6,4440
1311,9322
34,12556
705,4967
611,5578
762,4645
691,16231
819,11355
686,6719
228,2767
836,689
703,4875
659,11526
819,3069
707,12814
758,14205
1089,9719
23,7374
718,9798
735,10029
628,1620
151,2749
620,277
960,6699
652,9649
725,1210
815,12470
1030,14244
725,11294
672,3521
770,5957
673,13311
1516,4725
624,7812
648,2253
71,2203
697,12924
15,16933
17,12202
602,7669
1432,4368
802,4086
785,14655
85,10302
34,5662
817,3941
632,12422
762,864
673,3894
735,6876
17,16275
657,15168
819,899
871,11667
892,4374
1521,4344
762,14901
1466,4994
1516,14871
60,13503
1385,3541
1276,1524
75,16810
632,9918
151,14109
770,4715
657,13493
609,5779
673,7891
1169,11003
4,13150
706,46
11,5914
17,94
141,13765
10,12484
772,4458
815,15165
1331,7630
42,10798
960,9690
703,10924
691,201
620,14759
15,11940
625,16310
141,2998
687,2220
657,377
228,15786
960,8140
708,1353
737,5646
20,7224
745,6604
8,553
1179,4513
34,12021
1541,1357
648,12510
941,11542
620,1259
85,5960
932,8132
1169,4260
892,50
725,1464
34,9053
15,7680
895,15429
616,13646
62,15391
616,14882
763,1869
615,16246
1432,14084
1179,6944
693,13981
737,12928
1,4480
38,7506
2,9453
24,8020
62,2983
75,8958
1516,15357
625,8027
11,6955
1165,8006
635,8691
112,597
1268,11132
1231,15852
687,8107
972,7995
672,6398
8,8762
718,13154
3,10808
686,6719
972,7832
1276,14977
142,4585
31,15691
762,10799
687,9355
650,13838
650,978
611,4990
625,13133
1057,8696
615,9330
650,5516
1011,6999
815,5882
762,3127
11,12213
