airlineID,routeID,TV,n_meals,planeTypeID
1156,6381,0,0,7
13983,6381,0,1,7
1156,6382,0,0,171
13983,6382,0,0,171
1156,6383,0,0,171
13983,6383,0,0,171
1156,6384,0,0,7
13983,6384,0,0,7
1156,6385,0,0,170
13983,6385,0,0,170
1156,6386,0,0,171
13983,6386,0,0,171
1156,6387,0,0,7
13983,6387,0,0,7
1156,6388,0,1,170
13983,6388,0,0,170
1156,6389,0,0,7
1790,6389,0,0,74
2581,6389,0,0,74
4374,6389,0,0,74
4867,6389,0,0,15
13983,6389,0,0,7
1156,6390,0,0,7
13983,6390,0,1,7
1156,6391,0,0,7
13983,6391,0,0,7
1156,6392,0,0,170
13983,6392,0,0,170
1156,6394,0,0,7
13983,6394,0,0,7
1156,6395,0,1,7
1790,6395,0,1,74
2581,6395,0,1,74
4374,6395,0,0,74
4867,6395,0,1,15
13983,6395,0,1,7
1156,6396,0,0,171
1790,6396,0,1,74
2581,6396,0,1,74
4374,6396,0,1,74
4867,6396,0,1,15
13983,6396,0,1,171
1156,6397,0,0,171
13983,6397,0,1,171
1156,6398,0,0,7
13983,6398,0,0,7
1156,6399,0,0,170
13983,6399,0,0,170
1156,6400,0,0,170
1790,6400,0,0,74
2581,6400,0,0,74
3090,6400,0,1,64
4374,6400,0,0,74
13983,6400,0,0,170
1156,6401,0,0,7
13983,6401,0,1,7
1156,6402,0,0,7
13983,6402,0,0,7
1156,6403,0,1,170
13983,6403,0,0,170
1156,6404,0,0,171
1790,6404,0,0,74
2581,6404,0,1,74
4374,6404,0,0,74
13983,6404,0,1,171
1156,6405,0,1,7
13983,6405,0,1,7
1156,6406,0,1,171
13983,6406,0,0,171
1156,6407,0,0,7
13983,6407,0,1,7
1156,6408,0,0,171
13983,6408,0,0,171
1156,6409,0,0,7
1790,6409,0,0,75
2581,6409,0,0,75
4374,6409,0,0,75
4867,6409,0,0,15
13983,6409,0,0,7
1156,6410,0,1,171
1790,6410,0,0,74
2581,6410,0,1,74
4374,6410,0,0,74
13983,6410,0,0,171
1156,6411,0,0,171
13983,6411,0,0,171
1156,6412,0,0,171
13983,6412,0,0,171
1156,6413,0,1,171
13983,6413,0,0,171
1156,6414,0,0,7
13983,6414,0,0,7
1156,6415,0,0,7
13983,6415,0,0,7
1156,6416,0,1,171
13983,6416,0,0,171
1790,6417,0,1,75
2581,6417,0,0,75
4374,6417,0,0,75
18232,6417,0,0,7
24,6418,0,0,92
5265,6418,0,0,92
1156,6419,0,1,171
13983,6419,0,0,171
1156,6420,0,1,171
1790,6420,0,0,74
2581,6420,0,0,74
4374,6420,0,0,74
4867,6420,0,0,15
13983,6420,0,0,171
1156,6421,0,1,171
1790,6421,0,1,75
2581,6421,0,0,75
3764,6421,0,1,186
4374,6421,0,1,75
4867,6421,0,0,17
13983,6421,0,0,171
1156,6422,0,1,7
13983,6422,0,1,7
1156,6423,0,0,7
13983,6423,0,0,7
1156,6424,0,1,7
13983,6424,0,0,7
1156,6425,0,0,7
13983,6425,0,0,7
1156,6426,0,0,171
13983,6426,0,1,171
1156,6427,0,0,7
13983,6427,0,0,7
1156,6428,0,0,7
13983,6428,0,1,7
1156,6429,0,0,7
13983,6429,0,1,7
1156,6430,0,0,170
13983,6430,0,1,170
1156,6431,0,0,171
13983,6431,0,0,171
1156,6432,0,1,7
13983,6432,0,0,7
412,6433,0,0,64
2622,6434,0,0,13
1889,6435,0,0,75
1156,6436,0,0,7
13983,6436,0,0,7
1156,6437,0,1,7
13983,6437,0,0,7
1156,6438,0,1,7
13983,6438,0,1,7
1156,6439,0,0,7
13983,6439,0,0,7
1156,6440,0,1,7
13983,6440,0,1,7
1156,6441,0,0,170
13983,6441,0,1,170
1156,6442,0,0,170
1790,6442,0,0,75
2581,6442,0,0,75
3764,6442,0,1,186
4374,6442,0,0,75
13983,6442,0,1,170
1156,6443,0,1,171
1790,6443,0,1,74
2581,6443,0,1,74
4374,6443,0,0,74
13983,6443,0,0,171
1156,6444,0,0,170
1790,6444,0,0,74
2581,6444,0,0,74
4374,6444,0,1,74
13983,6444,0,0,170
1156,6445,0,1,170
1790,6445,0,1,74
2581,6445,0,0,74
4374,6445,0,1,74
13983,6445,0,1,170
24,6446,1,1,87
4867,6446,0,1,87
5265,6446,0,1,87
1156,6447,0,0,7
4867,6447,0,0,15
13983,6447,0,0,7
1156,6448,0,0,170
1790,6448,0,0,75
2581,6448,0,1,75
4374,6448,0,0,75
13983,6448,0,0,170
1156,6449,0,1,171
1790,6449,0,1,74
2581,6449,0,1,74
4374,6449,0,0,74
13983,6449,0,0,171
1156,6450,0,0,171
1790,6450,0,0,75
2581,6450,0,0,75
4374,6450,0,0,75
4867,6450,0,0,15
13983,6450,0,1,171
1156,6451,0,1,171
1790,6451,0,1,74
2581,6451,0,0,74
3764,6451,0,0,15
4374,6451,0,1,74
4867,6451,0,1,17
13983,6451,0,0,171
1156,6452,0,0,7
13983,6452,0,1,7
1156,6453,0,0,7
13983,6453,0,1,7
1156,6454,0,1,171
1790,6454,0,1,75
2581,6454,0,0,75
3764,6454,0,0,15
4374,6454,0,0,75
4867,6454,0,0,15
13983,6454,0,0,171
1156,6455,0,0,171
13983,6455,0,1,171
1156,6456,0,0,171
13983,6456,0,0,171
1889,6457,0,1,74
1156,6458,0,0,170
13983,6458,0,0,170
1156,6459,0,0,7
13983,6459,0,1,7
1156,6460,0,0,170
1790,6460,0,1,75
2581,6460,0,1,75
3764,6460,0,0,13
4374,6460,0,1,75
4867,6460,0,0,13
13983,6460,0,1,170
1156,6461,0,1,170
1790,6461,0,0,74
2581,6461,0,1,74
4374,6461,0,0,74
4867,6461,0,0,13
13983,6461,0,1,170
1156,6462,0,1,170
13983,6462,0,0,170
1156,6463,0,0,170
1790,6463,0,1,75
2581,6463,0,0,75
4374,6463,0,0,75
13983,6463,0,0,170
1156,6464,0,1,170
13983,6464,0,0,170
1156,6465,0,0,4
13983,6465,0,1,4
1156,6466,0,1,170
13983,6466,0,0,170
1156,6467,0,1,7
13983,6467,0,1,7
1156,6468,0,1,171
13983,6468,0,0,171
1156,6469,0,1,170
1790,6469,0,0,74
2581,6469,0,0,74
4374,6469,0,1,74
4867,6469,0,0,13
13983,6469,0,0,170
1729,6470,0,0,7
5494,6470,0,1,175
16725,6470,0,0,175
1729,6471,0,1,7
1729,6472,0,1,7
4867,6472,0,0,15
5494,6472,0,1,175
16725,6472,0,1,175
1729,6473,0,0,7
5494,6473,0,0,182
16725,6473,0,1,182
1729,6474,0,0,7
5494,6474,0,0,175
16725,6474,0,1,175
1156,6475,0,0,171
1729,6475,0,0,7
5494,6475,0,0,175
13983,6475,0,1,171
16725,6475,0,0,175
1729,6476,0,1,7
1156,6477,0,0,7
13983,6477,0,1,7
1156,6478,0,0,170
13983,6478,0,0,170
1156,6479,0,1,7
13983,6479,0,1,7
1156,6480,0,0,170
13983,6480,0,0,170
1156,6481,0,1,171
13983,6481,0,0,171
1156,6482,0,0,171
1790,6482,0,0,75
2581,6482,0,0,75
4374,6482,0,1,75
4867,6482,0,0,15
13983,6482,0,0,171
1156,6483,0,0,171
13983,6483,0,1,171
1156,6484,0,1,170
1790,6484,0,1,75
2581,6484,0,0,75
3764,6484,0,0,13
4374,6484,0,0,75
4867,6484,0,0,13
13983,6484,0,0,170
1156,6485,0,0,171
1729,6485,0,1,7
5494,6485,0,0,175
13983,6485,0,0,171
16725,6485,0,0,175
1156,6486,0,1,7
13983,6486,0,0,7
1156,6487,0,0,171
13983,6487,0,0,171
1156,6488,0,1,7
1729,6488,0,0,7
5494,6488,0,0,175
13983,6488,0,0,7
16725,6488,0,1,175
1156,6489,0,0,7
1729,6489,0,0,7
5494,6489,0,0,175
13983,6489,0,0,7
16725,6489,0,0,175
24,6490,1,1,87
4867,6490,0,2,87
5265,6490,0,1,87
1156,6492,0,0,7
1790,6492,0,0,75
2581,6492,0,1,75
3764,6492,0,0,12
4374,6492,0,0,75
4867,6492,0,0,13
13983,6492,0,0,7
1156,6493,0,0,7
1790,6493,0,0,75
2581,6493,0,1,75
4374,6493,0,0,75
13983,6493,0,0,7
1156,6494,0,1,171
1790,6494,0,0,75
2581,6494,0,1,75
4374,6494,0,1,75
4867,6494,0,0,15
13983,6494,0,0,171
1156,6495,0,0,171
1790,6495,0,0,75
2581,6495,0,0,75
3764,6495,0,1,15
4374,6495,0,1,75
4867,6495,0,1,17
13983,6495,0,0,171
1156,6496,0,1,171
1790,6496,0,1,74
2581,6496,0,0,74
3764,6496,0,0,186
4374,6496,0,0,74
13983,6496,0,0,171
1156,6497,0,0,7
13983,6497,0,0,7
1156,6498,0,0,7
13983,6498,0,1,7
1156,6499,0,0,7
13983,6499,0,1,7
1156,6500,0,0,171
1790,6500,0,0,74
2581,6500,0,1,74
3764,6500,0,0,15
4374,6500,0,0,74
4867,6500,0,1,15
13983,6500,0,0,171
1156,6501,0,0,171
13983,6501,0,0,171
1156,6502,0,0,171
1790,6502,0,1,74
2581,6502,0,1,74
4374,6502,0,0,74
13983,6502,0,1,171
1156,6503,0,0,7
13983,6503,0,0,7
1156,6504,0,1,171
1790,6504,0,0,75
2581,6504,0,1,75
4374,6504,0,1,75
4867,6504,0,0,13
13983,6504,0,1,171
1156,6505,0,0,7
13983,6505,0,1,7
1156,6506,0,0,171
13983,6506,0,0,171
1156,6507,0,1,171
13983,6507,0,0,171
1156,6508,0,0,171
13983,6508,0,0,171
1156,6509,0,0,4
13983,6509,0,0,4
1156,6510,0,0,4
13983,6510,0,0,4
1156,6511,0,1,171
13983,6511,0,1,171
1156,6512,0,0,4
13983,6512,0,1,4
1156,6513,0,0,4
13983,6513,0,0,4
1156,6514,0,1,171
13983,6514,0,0,171
1156,6515,0,0,7
13983,6515,0,1,7
1156,6516,0,0,4
13983,6516,0,1,4
1156,6517,0,0,7
13983,6517,0,0,7
1729,6518,0,1,7
1790,6518,0,0,74
2581,6518,0,1,74
4374,6518,0,0,74
5494,6518,0,0,175
16725,6518,0,0,175
1729,6519,0,0,7
5494,6519,0,0,175
16725,6519,0,0,175
1729,6520,0,0,7
1729,6521,0,0,7
1156,6522,0,0,7
4867,6522,0,1,15
13983,6522,0,1,7
1156,6523,0,0,171
1790,6523,0,0,75
2581,6523,0,1,75
4374,6523,0,1,75
13983,6523,0,1,171
1156,6524,0,1,7
13983,6524,0,0,7
1156,6525,0,0,7
13983,6525,0,0,7
1729,6526,0,1,7
1729,6527,0,0,7
1156,6528,0,0,7
13983,6528,0,0,7
1156,6529,0,0,7
13983,6529,0,1,7
1156,6530,0,1,7
13983,6530,0,1,7
1156,6531,0,0,170
1790,6531,0,0,75
2581,6531,0,1,75
4374,6531,0,1,75
13983,6531,0,1,170
1156,6532,0,0,170
1790,6532,0,0,75
2581,6532,0,0,75
4374,6532,0,0,75
4867,6532,0,1,13
13983,6532,0,0,170
1156,6533,0,1,7
1790,6533,0,0,74
2581,6533,0,1,74
4374,6533,0,0,74
13983,6533,0,1,7
1156,6534,0,0,171
13983,6534,0,1,171
3200,6535,0,0,15
4737,6535,0,0,13
10650,6535,0,0,64
3200,6536,0,1,15
4737,6536,0,0,13
10650,6536,0,1,64
3200,6537,0,1,15
18232,6537,0,0,13
24,6538,0,0,92
3200,6538,0,1,92
5265,6538,0,0,92
24,6539,0,1,101
3200,6539,0,0,101
24,6540,0,0,92
2987,6540,0,0,92
2988,6540,0,0,92
3163,6540,0,1,92
3200,6540,0,0,92
4867,6540,0,1,92
24,6541,0,0,92
3200,6541,0,0,92
5265,6541,0,0,92
24,6542,0,0,15
3200,6542,0,1,15
4737,6542,0,0,13
330,6543,0,1,92
412,6543,0,0,170
3090,6543,0,0,94
3200,6543,0,0,15
4737,6543,0,0,13
330,6544,1,4,92
137,6545,1,1,98
596,6545,1,1,98
321,6546,1,2,91
3200,6546,1,2,92
412,6547,0,0,64
3200,6547,0,1,15
3200,6548,0,1,92
1889,6549,1,2,75
3200,6550,0,0,13
4737,6550,0,0,13
10650,6550,0,1,64
3200,6552,0,1,15
4737,6552,0,0,15
3200,6553,0,0,15
4737,6553,0,0,13
10650,6553,0,0,64
24,6554,0,0,15
3200,6554,0,0,15
4737,6554,0,0,13
1338,6555,0,1,13
4863,6555,0,1,170
1338,6556,0,0,13
1338,6557,0,1,13
24,6558,0,1,13
1034,6558,0,1,13
1338,6558,0,0,13
4863,6558,0,1,15
24,6559,0,0,13
1034,6559,0,1,13
1338,6559,0,0,15
2822,6559,0,0,13
4863,6559,0,0,15
24,6560,1,2,92
1034,6560,1,1,92
24,6561,1,2,75
1034,6561,1,1,75
137,6562,1,3,94
3090,6562,1,3,94
3200,6563,0,0,92
1889,6565,0,0,75
4863,6565,0,1,170
1338,6566,0,1,13
1889,6566,0,1,170
4863,6566,0,0,166
24,6567,0,1,13
137,6567,0,0,95
1034,6567,0,1,13
1338,6567,0,0,13
2822,6567,0,0,26
3090,6567,0,0,94
3200,6567,0,0,13
4863,6567,0,0,15
1338,6568,0,0,13
4863,6568,0,1,170
24,6569,0,1,87
1034,6569,0,0,92
321,6570,0,0,64
3200,6571,0,1,15
4863,6571,0,0,166
1889,6573,0,0,75
18232,6574,0,0,7
24,6575,1,2,87
5265,6575,0,1,87
412,6576,0,0,64
412,6577,0,0,64
4867,6577,0,0,15
5156,6577,0,0,15
1889,6579,0,0,75
3200,6581,0,0,150
3968,6581,0,0,5
4691,6581,0,1,5
3968,6582,0,0,5
4691,6582,0,0,5
3968,6583,0,0,5
4691,6583,0,0,5
1889,6584,0,0,15
3200,6584,0,1,15
1889,6586,0,0,170
1338,6587,0,0,13
1338,6588,0,1,13
1889,6588,0,0,170
4863,6588,0,0,166
321,6589,0,1,64
1889,6589,0,1,74
17885,6589,0,1,15
3968,6590,0,0,182
4691,6590,0,0,182
3968,6591,0,0,166
4691,6591,0,1,166
3968,6592,0,1,5
4691,6592,0,1,5
3968,6593,0,0,7
4691,6593,0,0,7
3968,6594,0,1,182
4691,6594,0,1,182
3968,6595,0,0,5
4691,6595,0,0,5
3968,6597,0,0,166
4691,6597,0,1,166
3968,6598,0,0,166
4691,6598,0,0,166
3968,6599,0,0,166
4691,6599,0,0,166
3968,6600,0,0,166
4691,6600,0,1,166
3200,6601,0,0,150
3968,6601,0,0,5
4691,6601,0,0,5
3968,6602,0,0,5
4691,6602,0,1,5
3968,6603,0,0,5
4691,6603,0,1,5
3968,6605,0,1,5
4691,6605,0,0,5
3200,6606,0,0,150
3968,6606,0,0,5
4691,6606,0,0,5
3968,6607,0,1,5
4691,6607,0,1,5
3200,6608,0,0,150
3968,6608,0,0,7
4691,6608,0,1,7
24,6609,0,0,13
3200,6609,0,0,13
5265,6609,0,1,13
24,6610,0,1,87
3200,6610,0,1,87
5209,6610,0,0,19
5265,6610,0,1,87
330,6611,0,1,92
137,6612,1,2,27
412,6613,1,1,25
1889,6614,0,1,15
3200,6614,0,1,15
3200,6615,0,NULL,15
1889,6617,0,1,15
3200,6617,0,0,15
1889,6619,0,0,13
3200,6619,0,0,15
1886,6620,0,0,170
1889,6620,0,1,170
4863,6620,0,0,166
1889,6621,0,1,15
3200,6621,0,0,15
1889,6622,0,0,15
3200,6622,0,0,15
3200,6623,0,1,15
1889,6624,1,2,170
5209,6627,0,1,74
3200,6628,0,0,15
3029,6629,1,1,15
4687,6629,0,1,13
5265,6629,0,2,15
3320,6630,1,4,29
3321,6630,1,3,29
3200,6632,0,1,92
4867,6632,0,1,92
1889,6634,0,0,170
1936,6634,0,1,13
5209,6635,0,0,13
5209,6636,0,1,88
3200,6637,0,0,150
5209,6638,0,0,19
5265,6638,0,0,19
1889,6639,0,0,170
3200,6639,0,1,15
3200,6640,0,0,13
2822,6642,1,2,28
3029,6643,1,1,15
5265,6643,0,1,13
1889,6644,0,0,12
3200,6644,0,0,15
3200,6645,0,0,15
3200,6647,0,0,150
1889,6648,0,1,15
3200,6648,0,0,15
1889,6650,0,0,75
1889,6651,0,1,170
3200,6654,0,0,92
1889,6658,0,0,15
3200,6658,0,1,15
3200,6659,0,1,15
1889,6660,0,0,15
3200,6660,0,0,15
5209,6663,0,1,12
5265,6663,0,1,12
1889,6664,0,0,170
1889,6665,0,0,170
3968,6666,0,1,5
4691,6666,0,0,5
3968,6667,0,0,5
4691,6667,0,0,5
3200,6668,0,0,15
1889,6670,0,0,170
1889,6671,0,0,15
3200,6671,0,1,15
5209,6674,0,0,12
5265,6674,0,0,12
3029,6675,1,1,15
1889,6676,0,1,170
1889,6677,0,1,170
1338,6678,0,1,13
3968,6679,0,0,5
4691,6679,0,0,5
3968,6680,0,1,5
4691,6680,0,0,5
3968,6681,0,0,5
4691,6681,0,0,5
24,6682,1,1,75
3200,6682,1,1,75
5209,6682,0,2,13
5265,6682,0,2,75
1889,6684,0,0,13
2822,6684,0,1,15
3200,6684,0,1,15
3320,6684,0,1,15
3321,6684,0,0,15
5209,6684,0,1,15
1889,6692,0,0,170
3200,6692,0,1,15
1889,6693,0,0,170
3968,6695,0,1,7
4691,6695,0,1,7
3968,6697,0,0,5
4691,6697,0,1,5
3968,6698,0,0,5
4691,6698,0,1,5
3200,6699,0,1,150
3968,6701,0,1,182
4691,6701,0,0,182
3200,6702,0,0,150
3968,6702,0,1,7
4691,6702,0,0,7
1889,6704,0,0,170
3200,6704,0,0,15
3200,6705,0,1,150
3968,6705,0,1,7
4691,6705,0,1,7
3968,6706,0,0,5
4691,6706,0,1,5
3968,6707,0,0,5
4691,6707,0,1,5
3968,6709,0,1,5
4691,6709,0,0,5
3200,6710,0,0,15
3968,6711,0,1,166
4691,6711,0,0,166
3968,6712,0,0,7
4691,6712,0,1,7
3200,6714,0,1,150
3968,6715,0,0,166
4691,6715,0,0,166
3968,6716,0,0,166
4691,6716,0,0,166
1889,6717,0,1,15
3200,6717,0,0,15
1889,6718,0,0,170
1889,6719,0,1,170
3968,6721,0,0,166
4691,6721,0,0,166
18944,6724,0,NULL,215
24,6725,0,0,75
3200,6725,0,1,75
5209,6725,0,0,13
5265,6725,0,0,75
1889,6728,0,0,74
3200,6728,0,0,15
5265,6732,0,0,13
3029,6737,1,1,15
4687,6737,0,2,15
1889,6738,0,1,170
1889,6739,0,0,170
1889,6740,0,0,74
3968,6742,0,1,5
4691,6742,0,1,5
1889,6743,0,1,15
3200,6743,0,1,15
1889,6746,0,0,170
3200,6746,0,1,15
1889,6747,0,1,170
1889,6748,0,0,170
3200,6748,0,1,15
1889,6749,0,0,170
1889,6750,0,0,170
1889,6751,0,0,170
1889,6752,0,0,170
3968,6755,0,1,5
4691,6755,0,0,5
3968,6756,0,0,5
4691,6756,0,0,5
3968,6757,0,0,166
4691,6757,0,0,166
3200,6758,0,1,150
3968,6758,0,1,5
4691,6758,0,1,5
3968,6759,0,0,5
4691,6759,0,0,5
3968,6760,0,0,5
4691,6760,0,1,5
3200,6761,0,0,15
3200,6762,0,1,150
3968,6762,0,1,7
4691,6762,0,1,7
3968,6763,0,0,7
4691,6763,0,1,7
3968,6764,0,0,166
4691,6764,0,0,166
3968,6765,0,0,166
4691,6765,0,0,166
24,6771,0,0,87
462,6771,0,0,70
3200,6771,0,0,13
5265,6771,0,0,87
321,6772,0,0,13
3200,6772,0,1,13
24,6784,0,0,87
5265,6784,0,0,87
321,6785,0,0,13
3200,6785,0,0,13
412,6786,0,1,64
462,6786,0,1,70
1889,6787,0,0,74
18944,6790,0,NULL,215
1663,6791,0,NULL,75
4752,6791,0,NULL,70
18944,6791,0,NULL,70
1107,6792,0,NULL,15
11741,6792,0,NULL,15
137,6793,0,NULL,27
567,6793,0,NULL,21
1908,6793,0,NULL,21
3588,6794,0,1,64
3941,6794,0,0,64
8359,6794,0,0,53
11763,6794,0,1,64
3200,6795,0,0,13
3588,6795,0,0,64
3941,6795,0,1,64
8359,6795,0,1,53
11763,6795,0,0,64
8359,6796,0,1,50
8359,6797,0,0,52
8359,6798,0,0,52
2822,6799,0,0,13
3200,6799,0,1,13
3588,6799,0,1,64
3941,6799,0,0,64
4867,6799,0,1,13
8359,6799,0,0,52
11763,6799,0,0,64
8359,6800,0,0,51
3200,6801,0,0,13
3588,6801,0,0,64
3941,6801,0,0,64
8359,6801,0,0,53
11763,6801,0,0,64
3200,6802,0,1,15
3588,6802,0,0,64
3941,6802,0,0,64
8359,6802,0,1,52
11763,6802,0,0,64
24,6803,0,0,92
3200,6803,0,1,92
5265,6803,0,0,92
24,6804,1,2,92
3200,6804,1,2,92
4867,6804,0,1,92
24,6805,1,1,92
2987,6805,1,2,92
2988,6805,1,1,92
3163,6805,1,2,92
3200,6805,1,1,92
4867,6805,0,2,92
24,6806,1,1,87
3200,6806,1,1,15
5209,6806,0,2,19
5265,6806,0,2,87
24,6807,0,0,92
2987,6807,0,0,92
2988,6807,0,0,92
3163,6807,0,0,92
3200,6807,0,0,92
4867,6807,0,0,92
330,6808,1,2,92
137,6809,1,2,98
596,6809,1,1,98
321,6810,0,1,13
3200,6810,0,0,13
3588,6810,0,1,64
3941,6810,0,0,64
11763,6810,0,0,64
321,6811,0,0,13
3200,6811,0,0,13
321,6812,0,0,92
3200,6812,0,0,75
321,6813,0,0,13
3200,6813,0,0,13
412,6814,1,2,64
3200,6814,1,1,92
3200,6817,0,1,13
3200,6818,0,1,13
2622,6820,1,2,15
2622,6821,1,1,17
3200,6821,1,1,13
4867,6821,0,1,13
3200,6822,0,0,92
2622,6825,1,2,13
3200,6829,0,0,15
4863,6829,0,0,166
596,6830,1,2,98
3090,6830,1,2,94
3029,6831,1,1,15
4687,6831,0,2,13
1889,6832,0,1,75
24,6833,0,0,15
2822,6833,0,0,13
3200,6833,0,1,13
4867,6833,0,0,13
321,6834,0,0,13
3200,6834,0,0,13
3588,6835,0,0,64
3941,6835,0,0,64
8359,6835,0,1,53
11763,6835,0,1,64
3200,6836,0,0,13
8359,6836,0,0,52
1889,6837,0,1,170
24,6838,0,0,13
2822,6838,0,1,13
3200,6838,0,0,13
3588,6838,0,0,64
3941,6838,0,1,64
4867,6838,0,1,13
11763,6838,0,0,64
321,6839,0,0,13
3200,6839,0,0,13
3200,6840,0,0,13
8359,6840,0,1,52
3200,6841,0,0,15
3588,6841,0,0,64
3941,6841,0,1,64
8359,6841,0,0,52
11763,6841,0,1,64
8359,6842,0,1,50
3200,6843,0,0,13
8359,6843,0,0,52
321,6844,0,0,13
3200,6844,0,1,15
3588,6844,0,0,64
3941,6844,0,0,64
8359,6844,0,0,52
11763,6844,0,0,64
3200,6845,0,0,13
8359,6845,0,0,52
412,6846,0,1,64
18232,6846,0,1,7
18232,6847,0,0,7
18232,6848,0,1,7
137,6849,0,0,95
412,6849,0,1,170
3090,6849,0,0,94
18232,6849,0,1,7
18232,6850,0,1,7
1790,6851,0,0,75
2581,6851,0,0,75
3200,6851,0,1,15
4374,6851,0,0,75
4867,6851,0,0,15
5156,6851,0,0,15
18232,6851,0,0,13
1790,6852,0,1,75
2581,6852,0,1,75
4374,6852,0,0,75
18232,6852,0,1,7
3200,6853,0,0,15
18232,6853,0,1,13
24,6854,0,1,92
5265,6854,0,0,92
1889,6856,0,0,75
1206,6857,0,0,163
1886,6857,0,0,6
20004,6857,0,0,71
20004,6858,0,0,71
20004,6859,0,1,69
20004,6860,0,1,71
20004,6861,0,1,69
20004,6862,0,0,69
20004,6863,0,0,69
18944,6864,0,NULL,215
5002,6865,0,NULL,235
18944,6866,0,NULL,187
5002,6867,0,NULL,235
20004,6867,0,NULL,69
18944,6868,0,NULL,215
1206,6869,0,0,163
1886,6869,0,0,170
20004,6869,0,0,69
20004,6870,0,0,69
24,6871,1,1,87
1889,6872,0,1,74
1886,6873,0,1,6
20004,6873,0,0,187
20004,6874,0,0,69
1206,6875,0,0,163
1886,6875,0,0,170
20004,6875,0,0,69
1936,6876,0,1,39
1206,6877,0,NULL,163
1790,6877,0,NULL,75
2581,6877,0,NULL,75
3534,6877,0,NULL,214
4374,6877,0,NULL,75
18944,6877,0,NULL,215
20004,6877,0,NULL,69
18944,6878,0,NULL,215
20004,6878,0,NULL,69
1206,6879,0,1,163
1886,6879,0,0,6
20004,6879,0,0,71
20004,6880,0,0,69
1206,6881,0,0,163
1886,6881,0,0,170
20004,6881,0,0,69
1886,6882,0,0,6
20004,6882,0,0,187
1886,6883,0,1,170
9666,6883,0,0,214
20004,6883,0,0,187
1886,6884,0,0,6
20004,6884,0,0,187
24,6885,0,0,75
24,6886,0,0,87
24,6887,0,0,87
3200,6887,0,1,92
4735,6887,0,0,90
24,6888,0,NULL,75
137,6889,0,1,20
321,6890,0,0,64
412,6891,0,0,25
1886,6891,0,0,19
1886,6892,0,1,170
1889,6892,0,0,74
4863,6892,0,1,166
3200,6893,0,0,13
596,6894,1,3,19
1663,6895,0,1,6
1889,6896,0,0,170
1889,6897,0,0,74
4735,6897,0,0,87
1886,6898,0,1,170
1936,6898,0,0,244
20004,6899,0,0,69
1886,6900,0,0,170
9666,6900,0,0,214
20004,6900,0,1,187
3534,6901,0,NULL,214
18944,6901,0,NULL,215
18944,6902,0,NULL,215
20004,6903,0,0,69
20004,6904,0,0,69
1889,6905,0,0,74
1886,6906,0,0,6
20004,6906,0,0,187
1107,6907,0,NULL,5
3251,6907,0,NULL,151
11741,6907,0,NULL,5
4436,6908,0,NULL,222
24,6909,0,NULL,13
5265,6909,0,NULL,13
24,6910,0,NULL,75
5265,6910,0,NULL,75
24,6911,0,NULL,75
5265,6911,0,NULL,75
330,6912,0,NULL,15
1355,6913,0,NULL,94
2822,6913,0,NULL,94
5347,6913,0,NULL,21
1355,6914,0,NULL,94
2822,6914,0,NULL,94
1355,6915,0,NULL,94
2822,6915,0,NULL,94
3251,6915,0,NULL,4
1355,6916,0,NULL,94
2822,6916,0,NULL,94
1663,6917,0,NULL,75
3251,6917,0,NULL,4
1663,6918,0,NULL,75
24,6919,1,2,87
5265,6919,0,1,87
330,6920,0,0,13
3029,6921,1,1,17
1355,6922,1,1,94
2822,6922,1,1,94
5347,6922,0,1,21
1663,6923,0,NULL,75
3251,6923,0,NULL,151
1663,6924,0,0,75
1663,6925,0,0,6
1663,6926,0,NULL,75
1107,6927,0,NULL,5
3251,6927,0,NULL,151
11741,6927,0,NULL,5
16149,6927,0,NULL,4
1107,6928,0,NULL,5
11741,6928,0,NULL,5
16149,6928,0,NULL,4
16844,6928,0,NULL,115
24,6929,0,NULL,231
3251,6929,0,NULL,151
4335,6929,0,NULL,231
1107,6930,0,NULL,15
11741,6930,0,NULL,15
137,6931,0,NULL,5
567,6931,0,NULL,7
1107,6931,0,NULL,5
1908,6931,0,NULL,6
11741,6931,0,NULL,5
137,6932,0,NULL,5
1107,6932,0,NULL,5
11741,6932,0,NULL,5
567,6933,0,NULL,7
1107,6933,0,NULL,5
1908,6933,0,NULL,6
3251,6933,0,NULL,151
11741,6933,0,NULL,5
24,6934,0,NULL,75
5265,6934,0,NULL,75
24,6935,0,NULL,231
4335,6935,0,NULL,231
330,6936,0,NULL,13
137,6937,0,NULL,98
567,6937,0,NULL,21
1908,6937,0,NULL,82
1936,6938,0,NULL,39
567,6939,0,1,7
1107,6939,0,0,5
1908,6939,0,1,6
11741,6939,0,0,5
1107,6940,0,NULL,5
3251,6940,0,NULL,151
11741,6940,0,NULL,5
1107,6941,0,NULL,5
3251,6941,0,NULL,151
11741,6941,0,NULL,5
16149,6941,0,NULL,4
567,6942,0,NULL,7
1107,6942,0,NULL,5
1908,6942,0,NULL,6
5479,6942,0,NULL,21
11741,6942,0,NULL,5
1107,6943,0,NULL,147
1908,6943,0,NULL,6
11741,6943,0,NULL,147
137,6944,0,NULL,5
567,6944,0,NULL,7
1107,6944,0,NULL,5
11741,6944,0,NULL,5
567,6945,0,1,7
1107,6945,0,1,5
1908,6945,0,0,6
11741,6945,0,0,5
1107,6946,0,NULL,5
