business,price,price2,flightID,passengerID
0,56,56,188,41489
0,86,86,28,79469
0,79,79,64,83047
0,60,60,175,40199
0,82,82,198,6765
0,59,59,169,82000
0,60,60,197,11713
0,84,84,66,17260
0,87,87,69,75266
0,74,74,104,26725
1,65,215,99,50091
1,92,242,170,34209
1,65,215,123,54727
0,80,80,24,62833
0,82,82,183,24042
1,84,234,117,93691
0,92,92,75,63140
0,81,81,130,33662
0,81,81,73,29551
0,69,69,16,54055
0,100,100,115,80651
0,50,50,141,89860
0,50,50,155,47848
0,77,77,147,53871
0,56,56,9,40154
1,96,246,134,31610
0,75,75,114,79566
0,81,81,53,87515
0,81,81,51,68455
0,85,85,46,6992
0,75,75,180,64526
0,90,90,83,30335
0,68,68,169,30918
0,73,73,176,66102
0,60,60,34,84269
0,91,91,113,69388
0,51,51,58,3819
1,98,248,109,70091
0,73,73,61,82306
0,60,60,23,61210
0,83,83,21,79456
0,89,89,130,29565
0,65,65,130,79294
0,61,61,63,81552
0,73,73,43,89842
0,53,53,112,23011
0,85,85,8,71296
0,100,100,199,75611
0,66,66,57,88112
0,57,57,90,32651
0,51,51,113,903
1,73,223,13,67695
0,100,100,150,68315
1,94,244,141,59781
0,91,91,86,2148
0,68,68,164,4128
0,100,100,183,80095
0,60,60,190,2807
0,92,92,195,57341
0,81,81,47,93552
0,71,71,77,77305
0,68,68,62,20187
0,71,71,30,24284
0,82,82,40,10514
0,64,64,155,73284
0,68,68,170,91190
0,99,99,119,34156
1,51,201,104,32064
0,100,100,5,68697
0,99,99,185,12772
0,90,90,165,3619
0,53,53,12,52611
0,61,61,191,47400
0,72,72,43,17370
1,57,207,17,35386
0,68,68,121,26792
0,87,87,121,62923
0,74,74,68,58513
0,89,89,174,65344
0,51,51,172,45840
1,72,222,54,84209
0,89,89,79,84121
0,62,62,196,38753
0,76,76,157,16098
1,55,205,38,32440
0,80,80,187,2810
0,75,75,39,66777
0,61,61,122,5142
0,50,50,93,35462
0,88,88,194,16742
0,73,73,81,24906
0,77,77,51,84549
0,97,97,126,41922
0,69,69,169,30581
0,72,72,73,12005
0,68,68,137,22108
0,72,72,46,79334
0,94,94,53,3760
1,71,221,19,12441
0,68,68,101,43163
1,88,238,107,76785
0,77,77,20,57674
0,70,70,172,34375
0,87,87,39,70107
0,53,53,189,25628
0,51,51,51,67305
0,87,87,65,4397
0,70,70,22,78778
0,63,63,183,78056
0,61,61,199,35347
0,100,100,126,61767
0,73,73,77,3228
0,82,82,148,64513
0,79,79,136,63552
1,56,206,64,84275
0,68,68,184,77321
0,55,55,47,32929
0,74,74,40,68101
0,75,75,86,16680
0,92,92,111,48846
0,87,87,17,57453
0,99,99,95,69471
0,92,92,167,75197
0,94,94,100,26364
0,58,58,138,4954
0,65,65,11,43915
0,51,51,102,16200
0,100,100,33,22344
0,71,71,121,62821
0,100,100,141,82042
0,93,93,183,85625
0,85,85,55,21321
0,50,50,79,27546
0,76,76,74,96890
0,82,82,123,19720
0,94,94,19,5628
0,80,80,97,87875
0,52,52,195,87491
0,73,73,51,65191
0,86,86,17,42990
0,52,52,107,82713
0,52,52,61,48873
0,100,100,190,47537
0,53,53,135,50510
0,94,94,159,93149
0,58,58,43,50982
0,88,88,175,85177
0,68,68,135,85487
0,91,91,70,87904
0,61,61,135,9405
0,68,68,120,66288
0,91,91,49,5925
0,81,81,6,45317
0,57,57,70,14923
0,77,77,179,14881
0,81,81,22,5772
0,60,60,170,75958
0,85,85,176,35572
0,94,94,98,21514
0,89,89,194,77653
0,75,75,119,53223
0,99,99,174,79329
0,64,64,174,42180
0,80,80,114,39785
0,72,72,30,62199
0,87,87,20,25396
0,99,99,97,65346
0,90,90,47,58102
0,68,68,56,78372
0,57,57,175,68429
0,63,63,51,8331
0,70,70,93,50508
0,84,84,103,78183
0,90,90,119,6030
0,89,89,27,84698
0,57,57,183,84488
0,53,53,126,91425
0,89,89,9,83397
0,58,58,192,2423
0,68,68,136,1182
0,71,71,19,85492
0,73,73,51,10296
1,99,249,134,63111
0,84,84,90,96176
0,73,73,200,11653
0,57,57,30,73357
0,86,86,126,85654
0,65,65,144,83654
0,73,73,14,51902
0,59,59,157,3825
0,84,84,78,81361
0,91,91,28,17892
0,59,59,16,26706
0,92,92,90,5320
0,99,99,66,84128
0,53,53,61,34767
0,68,68,73,43811
0,73,73,26,25874
0,61,61,9,51508
0,79,79,109,22871
0,94,94,80,45278
0,78,78,136,59155
0,51,51,177,87277
0,59,59,116,47242
0,99,99,5,21537
0,95,95,88,47883
0,84,84,183,82432
0,73,73,31,46389
0,53,53,45,47914
0,92,92,116,53043
0,96,96,41,52830
0,61,61,13,59608
1,85,235,94,59240
0,58,58,14,33722
0,54,54,57,56208
0,87,87,126,77618
0,60,60,104,32805
0,58,58,104,30291
0,63,63,28,14879
0,85,85,161,9414
0,69,69,162,80309
0,95,95,37,92759
0,74,74,62,83708
0,73,73,69,73222
0,95,95,27,40475
0,75,75,35,35472
0,70,70,90,2943
0,77,77,114,40787
0,84,84,153,59191
0,69,69,73,83176
0,77,77,180,25215
0,75,75,167,76676
0,84,84,93,80336
0,89,89,141,31626
0,51,51,146,88577
0,53,53,140,76345
0,95,95,151,71270
0,86,86,14,869
1,97,247,103,89189
1,89,239,45,82235
0,89,89,67,68492
0,95,95,50,70599
0,100,100,79,73340
0,59,59,158,18828
0,94,94,76,93260
0,79,79,195,89277
0,94,94,143,1355
0,72,72,168,14624
0,73,73,146,67337
0,63,63,21,72487
0,95,95,139,52715
1,61,211,117,54654
0,61,61,27,75728
0,71,71,31,1764
0,72,72,196,75951
0,86,86,96,48348
0,84,84,112,21677
1,67,217,38,24852
0,62,62,54,50499
0,95,95,113,62380
0,50,50,32,25361
0,99,99,168,49548
0,60,60,26,80890
0,79,79,95,15986
0,96,96,48,87933
0,63,63,194,32812
0,50,50,84,82150
1,98,248,194,67902
0,85,85,187,84900
0,92,92,191,9050
0,54,54,12,80180
0,74,74,106,75980
0,50,50,120,41580
0,84,84,173,82731
0,60,60,119,6434
1,87,237,175,57143
0,65,65,43,67205
0,52,52,154,58522
0,81,81,59,21542
0,58,58,120,13709
0,81,81,178,21506
0,78,78,139,5773
0,74,74,191,27759
0,91,91,77,76516
0,50,50,166,32055
0,77,77,39,12797
1,67,217,148,80019
0,100,100,78,92994
0,57,57,83,23900
0,79,79,58,91323
0,93,93,171,41599
0,98,98,169,31297
0,82,82,104,77451
1,59,209,75,77840
0,57,57,182,57267
0,52,52,71,32234
0,85,85,193,43767
0,83,83,64,46976
0,85,85,87,31857
0,83,83,28,22959
0,80,80,176,20082
0,58,58,9,74744
0,85,85,10,65195
0,88,88,49,78653
0,96,96,82,54751
1,50,200,37,23470
0,100,100,125,94611
1,91,241,195,89583
0,67,67,85,2761
1,71,221,167,5217
0,59,59,182,5047
0,95,95,75,72889
0,58,58,190,78479
0,82,82,194,48283
0,53,53,154,24096
1,68,218,7,85
0,68,68,195,72452
0,64,64,179,10195
0,72,72,198,58698
0,93,93,70,94023
0,52,52,42,28057
0,59,59,116,83258
0,95,95,172,7340
0,67,67,82,6804
0,62,62,126,87448
0,57,57,7,49600
0,76,76,123,86146
0,53,53,153,58296
0,61,61,171,3126
0,70,70,54,58514
0,70,70,32,96408
0,75,75,82,20291
0,64,64,5,20879
0,82,82,185,35785
0,83,83,189,65872
0,71,71,145,36687
0,56,56,149,41070
0,71,71,92,25315
0,88,88,61,4507
0,78,78,32,60622
0,67,67,95,90975
0,56,56,169,46960
0,79,79,46,67402
0,58,58,196,31661
0,60,60,34,8220
0,90,90,175,65825
0,68,68,8,77421
0,60,60,23,52597
0,61,61,105,10120
0,100,100,158,23342
0,82,82,197,21346
1,59,209,110,11329
0,51,51,54,81916
0,96,96,91,72854
0,59,59,114,71983
0,56,56,85,21826
0,90,90,68,32739
0,51,51,41,28797
0,57,57,174,43997
0,53,53,122,22449
0,55,55,61,95558
0,55,55,71,80411
0,88,88,31,5665
0,78,78,6,30780
0,70,70,81,14391
0,69,69,180,85486
0,60,60,47,66405
0,92,92,63,17688
0,56,56,172,3053
1,68,218,59,22572
0,74,74,114,14775
0,76,76,198,67591
0,50,50,94,93535
0,81,81,99,62501
0,83,83,171,1383
0,55,55,114,54448
0,59,59,154,35127
0,66,66,192,93722
0,94,94,11,65280
0,92,92,70,81669
0,68,68,125,69286
0,76,76,151,91886
0,99,99,19,12925
0,89,89,113,26393
0,61,61,39,80846
0,61,61,93,59970
0,72,72,146,12345
0,64,64,62,89780
0,95,95,97,29265
0,74,74,198,15084
0,69,69,168,17801
0,76,76,52,28255
0,83,83,67,62817
0,90,90,108,34647
0,88,88,178,72703
0,61,61,50,10453
0,88,88,177,50023
0,75,75,26,30414
0,57,57,94,83792
0,74,74,102,14641
0,87,87,176,46633
0,78,78,118,18929
0,81,81,114,52705
0,82,82,42,19662
0,65,65,131,57657
0,69,69,167,83610
0,54,54,70,86705
0,87,87,160,84591
0,94,94,64,78246
0,50,50,100,84391
0,83,83,69,23497
0,96,96,56,17911
0,52,52,145,92596
0,54,54,110,25207
0,82,82,87,49295
0,97,97,148,49753
0,90,90,33,77182
0,93,93,172,33946
0,83,83,70,68461
0,56,56,171,62457
1,57,207,9,68541
0,52,52,28,26536
0,81,81,114,65038
0,52,52,62,83207
0,93,93,172,15008
0,84,84,197,80863
0,84,84,143,59997
0,98,98,87,59746
0,77,77,185,9208
0,80,80,164,84289
0,70,70,41,90499
0,54,54,78,13947
0,99,99,68,34356
0,61,61,64,70279
0,63,63,176,41428
0,64,64,127,77652
0,64,64,132,56586
0,83,83,141,43401
1,83,233,67,35394
0,99,99,98,66708
0,54,54,109,69187
0,73,73,134,31587
0,95,95,136,24218
0,63,63,71,27558
0,64,64,104,31180
0,63,63,178,77944
0,66,66,31,67001
0,94,94,26,35896
0,69,69,151,19711
0,74,74,63,37186
1,57,207,49,499
0,57,57,37,9345
0,83,83,57,14756
0,72,72,21,15334
0,81,81,86,2040
0,55,55,85,48672
0,77,77,101,20979
0,89,89,53,54635
0,52,52,184,46235
0,100,100,40,57594
0,86,86,95,13517
0,50,50,16,86659
0,84,84,132,84562
0,96,96,43,54233
1,56,206,58,62972
0,87,87,58,56426
0,81,81,17,43578
0,56,56,9,96223
1,78,228,41,37619
0,68,68,28,49096
0,80,80,31,3981
0,76,76,76,2869
0,74,74,66,69410
0,77,77,167,58751
0,78,78,173,61774
0,87,87,165,17511
0,66,66,25,80364
0,65,65,46,18103
0,69,69,119,16012
0,65,65,196,84190
0,90,90,59,42330
0,92,92,131,21513
0,86,86,152,30760
0,77,77,162,641
0,89,89,86,1446
0,51,51,175,79919
0,98,98,149,68215
0,96,96,139,75593
0,84,84,186,40543
0,55,55,91,94565
0,76,76,37,56812
0,52,52,6,70107
0,52,52,36,42332
0,64,64,192,81306
0,90,90,102,78394
0,65,65,72,45373
0,87,87,153,10247
0,51,51,111,34501
0,66,66,193,46652
0,68,68,150,15217
0,79,79,186,80215
0,68,68,16,17108
0,90,90,171,36521
0,83,83,66,59681
0,63,63,21,40353
0,55,55,103,37209
0,50,50,189,92942
0,50,50,190,40166
0,92,92,57,37675
0,79,79,118,79284
0,58,58,85,31635
0,52,52,154,12987
0,91,91,179,12541
0,75,75,97,8463
0,53,53,86,63279
0,53,53,148,34138
0,95,95,153,81165
0,66,66,17,88083
0,94,94,49,29304
0,83,83,125,19930
0,71,71,63,74931
0,76,76,19,6033
0,92,92,8,96348
0,62,62,88,41107
0,91,91,87,59144
0,55,55,82,13276
0,79,79,99,15087
0,90,90,112,66660
0,70,70,186,77898
1,56,206,162,14686
0,51,51,112,12380
0,99,99,130,90199
0,54,54,197,55696
0,67,67,198,7854
0,93,93,145,64008
0,62,62,23,87707
0,50,50,128,16719
0,89,89,57,48215
0,85,85,62,40017
0,87,87,200,94672
0,54,54,198,43745
0,99,99,164,54352
0,62,62,160,77971
0,79,79,83,14833
0,57,57,95,4236
0,74,74,49,15104
0,91,91,21,16252
0,51,51,81,49420
0,99,99,192,54299
0,80,80,129,91828
0,88,88,181,78499
0,83,83,52,79764
0,82,82,165,28372
0,96,96,103,2022
0,52,52,68,20965
0,93,93,42,27724
1,72,222,53,73172
1,63,213,60,87276
0,51,51,181,35896
0,62,62,143,78720
0,66,66,195,41195
0,94,94,111,91886
0,75,75,60,21560
0,69,69,22,35565
0,71,71,171,47093
0,97,97,167,57520
0,54,54,175,23786
0,57,57,154,19467
0,51,51,24,77453
0,64,64,199,36279
0,58,58,77,83961
0,65,65,116,68133
1,71,221,81,49706
0,68,68,30,26259
0,74,74,61,46809
0,73,73,182,93861
1,52,202,112,47439
0,84,84,163,11563
0,90,90,18,38299
1,58,208,69,8352
0,62,62,85,14788
1,94,244,167,57083
0,87,87,40,9103
0,77,77,87,18144
0,94,94,124,78555
0,80,80,92,8310
0,55,55,5,96872
0,83,83,32,36557
0,50,50,174,88716
0,81,81,38,53264
0,75,75,152,78288
0,57,57,40,27969
0,80,80,162,11428
1,92,242,113,6451
0,84,84,166,15815
0,62,62,32,1935
0,85,85,98,73035
0,91,91,33,90534
0,71,71,164,33386
0,80,80,164,45613
0,82,82,48,60847
0,98,98,50,50427
0,69,69,70,17175
0,80,80,55,36251
0,50,50,41,37891
1,99,249,186,20660
0,53,53,198,32697
0,64,64,173,16103
0,100,100,35,65942
0,94,94,141,42493
0,87,87,113,35371
0,72,72,124,37442
0,93,93,171,4563
0,68,68,41,18055
1,92,242,94,52314
0,81,81,169,85492
0,92,92,25,36364
0,89,89,76,13720
0,92,92,133,79617
0,50,50,126,46223
0,62,62,84,64663
0,86,86,160,33276
0,91,91,75,92937
0,94,94,186,55386
0,70,70,195,75644
0,95,95,55,66634
0,71,71,164,68755
0,99,99,55,30855
0,68,68,18,66460
0,64,64,108,47037
0,76,76,150,69322
0,94,94,14,85013
0,63,63,47,44593
0,63,63,105,27152
0,81,81,141,86761
0,65,65,33,58719
0,61,61,184,96867
0,88,88,189,68901
0,63,63,137,31532
1,79,229,99,55650
0,61,61,78,55763
0,97,97,193,44148
0,56,56,77,4120
0,80,80,74,26901
0,97,97,67,93360
0,62,62,46,88623
0,85,85,200,81815
0,66,66,120,92765
0,51,51,94,72131
0,87,87,154,94195
0,73,73,190,87965
0,53,53,152,7185
0,66,66,14,21789
0,56,56,160,89280
0,60,60,85,25195
1,64,214,76,38184
0,94,94,31,96785
0,77,77,52,80626
0,81,81,198,61072
0,68,68,158,43493
0,83,83,51,1552
0,81,81,83,21895
0,62,62,73,60863
0,58,58,23,26479
0,91,91,74,29587
0,98,98,92,24501
1,83,233,190,2072
0,74,74,9,13745
0,60,60,7,31174
0,72,72,102,44440
0,66,66,173,71620
0,60,60,72,20989
0,65,65,101,53012
0,93,93,156,37695
0,80,80,74,76468
0,62,62,169,63912
0,55,55,97,55132
0,96,96,135,61195
0,92,92,96,14235
0,64,64,146,62680
0,61,61,193,24590
0,73,73,94,14323
0,57,57,42,16641
0,58,58,75,85692
0,78,78,16,38572
0,71,71,178,89133
1,63,213,129,47052
0,57,57,40,66256
0,88,88,61,86100
0,65,65,146,17753
0,89,89,42,36780
0,76,76,157,12483
0,56,56,169,80
0,96,96,156,43358
0,97,97,37,6108
0,59,59,33,41325
0,69,69,165,300
0,54,54,177,9778
0,61,61,196,7451
0,60,60,129,57718
0,71,71,122,34015
0,50,50,8,86439
0,70,70,96,11821
0,82,82,131,2058
0,88,88,5,87323
0,64,64,6,75604
0,83,83,198,94301
0,92,92,46,30520
0,78,78,156,82709
0,64,64,62,36516
0,79,79,27,11910
0,50,50,8,15030
0,88,88,66,66242
0,85,85,133,94198
0,56,56,68,18434
0,69,69,187,4940
0,61,61,88,30354
0,58,58,99,52402
0,86,86,13,35262
0,74,74,108,91770
0,99,99,47,12126
0,69,69,97,27323
0,57,57,154,68292
0,90,90,180,75678
0,56,56,194,23915
0,94,94,45,69475
0,75,75,84,27092
0,83,83,7,96118
0,52,52,197,41459
0,60,60,178,78503
0,56,56,193,19981
0,90,90,39,67847
0,76,76,114,37398
0,77,77,114,18548
0,92,92,17,45154
0,89,89,81,73380
0,97,97,44,3979
0,89,89,47,93374
0,86,86,128,76369
0,95,95,175,8644
0,75,75,95,69351
0,70,70,171,75627
0,95,95,31,33939
0,85,85,142,60087
0,60,60,7,43688
1,85,235,117,3132
1,76,226,62,77826
0,99,99,171,42621
0,73,73,80,6570
0,55,55,181,47984
0,66,66,128,65087
1,82,232,144,67670
0,53,53,132,96799
0,96,96,164,1468
0,89,89,108,45653
0,54,54,70,61345
0,58,58,112,49705
0,54,54,74,28063
1,73,223,116,27561
1,67,217,117,4360
0,53,53,66,28510
0,57,57,180,6396
0,76,76,184,17188
0,68,68,161,4925
0,78,78,198,9674
0,60,60,118,90244
0,50,50,47,77319
0,60,60,115,20651
0,92,92,9,1234
0,55,55,50,71813
0,88,88,167,93256
0,55,55,133,50512
0,96,96,85,49024
0,65,65,141,78111
0,55,55,159,41933
0,53,53,188,30273
0,85,85,5,60403
0,69,69,120,79190
0,79,79,69,44011
0,73,73,84,86118
0,97,97,51,40315
0,52,52,17,94465
0,55,55,122,47127
0,64,64,120,64195
1,84,234,121,81536
0,99,99,196,91213
0,88,88,74,56663
0,59,59,184,42390
0,91,91,55,67450
0,89,89,126,83941
0,95,95,141,58260
0,94,94,42,50548
0,69,69,89,7551
0,57,57,155,70494
0,73,73,189,64731
0,77,77,110,92699
0,72,72,179,84368
0,78,78,144,94742
0,94,94,130,76215
0,86,86,125,70092
0,68,68,50,42357
1,67,217,75,65084
0,60,60,149,54718
0,50,50,147,37787
0,51,51,191,2396
0,65,65,188,64251
0,65,65,47,76913
1,96,246,88,7870
0,57,57,57,73256
0,51,51,167,64257
0,58,58,157,78543
0,60,60,39,40469
0,95,95,187,33598
0,97,97,89,91702
0,70,70,78,64210
0,58,58,177,12743
0,51,51,57,60619
0,95,95,103,96264
0,73,73,166,19905
0,57,57,10,67801
0,63,63,102,6926
0,77,77,151,30159
0,90,90,156,359
0,87,87,176,10260
0,66,66,21,91457
0,77,77,61,10637
0,74,74,119,78153
0,92,92,92,94968
0,62,62,70,3640
0,94,94,184,75079
0,55,55,166,13578
0,77,77,125,34511
0,56,56,142,444
0,82,82,58,76454
0,63,63,164,52544
0,82,82,138,1545
0,80,80,200,46597
0,83,83,69,11265
0,89,89,16,60530
0,80,80,51,24417
0,67,67,158,24568
0,64,64,101,94405
0,91,91,67,10135
0,99,99,155,30225
0,82,82,143,83919
1,68,218,106,37402
0,65,65,113,12256
0,56,56,31,37372
0,89,89,50,15360
0,54,54,52,79211
0,65,65,90,68320
0,81,81,6,57829
0,88,88,136,57534
1,79,229,137,62414
0,79,79,25,25682
0,59,59,10,44553
0,70,70,137,46104
0,81,81,66,42471
0,98,98,8,764
0,56,56,172,36019
0,98,98,161,57641
0,76,76,87,31950
0,86,86,31,83629
0,65,65,45,38833
1,64,214,108,36020
0,58,58,179,63862
0,83,83,41,70607
0,62,62,176,52865
0,53,53,145,89633
0,58,58,27,56437
0,93,93,173,32850
0,56,56,124,9554
0,64,64,176,73287
0,61,61,127,10524
0,90,90,10,76050
0,85,85,18,62595
0,67,67,152,69553
0,62,62,102,4974
0,52,52,20,78145
0,81,81,180,96750
0,76,76,15,12439
0,58,58,36,7628
0,56,56,184,29126
0,54,54,10,80893
1,92,242,149,75406
1,83,233,15,94178
0,95,95,34,81221
0,58,58,91,54800
0,81,81,91,78355
0,86,86,78,39387
0,86,86,193,95960
0,59,59,100,13004
0,99,99,89,1105
0,93,93,104,54535
0,93,93,6,96438
0,85,85,196,26124
0,64,64,28,39688
0,54,54,166,81247
0,79,79,16,74860
1,80,230,50,21944
0,76,76,31,74313
0,99,99,63,2895
0,81,81,140,30317
0,95,95,6,85380
0,65,65,31,36516
0,67,67,13,77669
0,68,68,74,81646
0,70,70,41,38996
0,67,67,200,72129
0,90,90,152,90668
0,57,57,155,19951
0,50,50,41,22350
0,90,90,6,45163
0,89,89,11,67741
0,83,83,121,59008
0,89,89,34,37367
0,90,90,175,10549
0,74,74,25,15925
0,79,79,119,53508
0,86,86,7,27104
0,65,65,146,64053
0,61,61,80,93730
0,93,93,110,93088
0,98,98,149,37686
0,79,79,200,57769
0,91,91,129,69314
0,61,61,169,24831
0,72,72,157,58695
0,68,68,155,66408
0,64,64,38,18626
0,86,86,13,71569
0,65,65,200,90821
0,68,68,12,20772
0,99,99,81,41455
0,87,87,168,30445
0,81,81,61,11212
0,76,76,175,66532
0,98,98,36,18393
0,95,95,65,1002
0,78,78,130,26872
0,55,55,126,73546
0,67,67,91,74010
0,61,61,110,19385
0,99,99,135,227
0,98,98,114,32062
0,69,69,187,55867
0,74,74,38,78045
0,96,96,50,673
1,58,208,61,26127
0,57,57,155,39978
0,79,79,136,42626
0,90,90,68,56942
0,84,84,93,8906
0,65,65,28,47126
0,75,75,109,17732
0,72,72,32,757
0,53,53,57,44589
0,82,82,115,43449
0,68,68,174,89647
0,50,50,163,34137
0,94,94,109,52824
0,65,65,147,26565
0,81,81,44,62987
0,75,75,121,62510
0,57,57,180,71763
0,67,67,42,61564
0,73,73,94,8762
0,81,81,35,90827
0,83,83,153,72210
0,93,93,123,79739
0,54,54,148,5147
0,74,74,191,75293
0,60,60,63,37267
0,73,73,129,59969
0,65,65,7,56116
0,81,81,66,34832
0,83,83,46,84041
0,98,98,90,3508
1,82,232,147,26805
0,66,66,113,79017
0,79,79,154,20692
0,85,85,190,40385
1,79,229,183,73535
0,96,96,60,89333
0,65,65,63,7587
0,67,67,142,54898
0,93,93,174,27523
0,59,59,114,80913
0,97,97,96,31576
0,100,100,95,32486
0,79,79,136,75787
0,53,53,102,37843
0,88,88,138,33546
0,77,77,127,26882
0,61,61,125,5462
0,74,74,120,317
0,77,77,111,24008
1,94,244,125,95699
0,65,65,47,59973
1,78,228,153,23370
0,77,77,101,56142
0,77,77,25,65293
0,97,97,110,70829
0,81,81,82,15200
0,92,92,55,64279
0,96,96,152,37921
1,77,227,10,89207
0,82,82,163,22474
0,96,96,115,68982
0,50,50,86,61837
0,50,50,66,13263
0,51,51,69,40029
0,68,68,73,8214
0,54,54,193,4278
0,72,72,77,43402
0,76,76,15,31316
1,67,217,91,39972
0,58,58,173,78720
0,84,84,112,48031
0,69,69,16,96300
0,88,88,44,19792
0,95,95,175,52177
1,57,207,84,23014
0,84,84,22,85675
0,62,62,115,68427
0,70,70,127,20943
0,91,91,151,80070
0,82,82,162,47254
1,63,213,108,79785
0,75,75,100,11464
0,67,67,116,24845
0,77,77,15,64159
0,68,68,137,7436
0,80,80,72,43953
0,78,78,118,61301
0,84,84,95,44774
1,80,230,34,25979
0,97,97,47,26873
0,95,95,78,77060
1,70,220,5,55026
0,70,70,104,58970
0,82,82,200,70016
0,66,66,24,77767
0,56,56,16,29805
0,61,61,21,18993
0,92,92,186,72661
0,80,80,50,48557
0,90,90,89,52595
0,71,71,169,76538
0,51,51,103,73007
0,86,86,92,93147
0,68,68,143,82523
0,59,59,62,47469
0,70,70,184,16400
0,75,75,140,19185
0,89,89,158,86173
0,78,78,6,34664
0,62,62,8,82285
0,64,64,39,63779
0,99,99,107,83664
0,100,100,136,47940
0,76,76,19,82308
0,50,50,65,45824
1,60,210,41,96005
0,54,54,23,81047
0,83,83,62,81679
0,53,53,30,67757
0,64,64,147,34245
0,63,63,153,51985
0,87,87,17,39077
0,90,90,176,24165
0,72,72,164,7085
0,92,92,176,53742
1,86,236,18,7642
0,90,90,172,16516
0,62,62,111,64122
0,57,57,134,5226
0,51,51,33,3984
0,56,56,44,33360
0,81,81,194,10642
0,74,74,105,91496
0,89,89,148,50478
0,55,55,148,52808
0,52,52,30,61070
0,100,100,12,78089
0,87,87,189,74090
0,98,98,158,22086
1,90,240,72,68447
0,71,71,47,49044
0,50,50,80,44436
0,91,91,104,25898
0,61,61,153,87488
0,96,96,7,51243
1,99,249,85,58709
0,84,84,106,35775
0,55,55,68,31404
1,76,226,92,22844
0,71,71,196,60689
0,65,65,72,14784
1,76,226,56,19242
0,58,58,186,43038
0,79,79,197,21446
0,81,81,103,16381
1,70,220,62,22235
0,83,83,64,42989
1,68,218,19,1085
0,59,59,50,40092
0,58,58,105,3966
0,51,51,58,56733
0,68,68,24,51098
0,63,63,80,36471
0,92,92,63,83360
0,96,96,27,1166
0,50,50,138,1860
0,52,52,60,38783
0,54,54,199,91121
0,89,89,194,56756
0,72,72,67,96555
0,52,52,13,9702
0,91,91,52,94825
0,88,88,166,84902
0,59,59,82,35040
1,51,201,49,63586
0,74,74,100,51618
0,87,87,9,83331
0,72,72,123,5854
0,93,93,167,71681
0,94,94,85,3900
0,99,99,132,14784
0,96,96,81,27449
0,80,80,179,45363
0,93,93,193,78016
0,74,74,84,62012
0,64,64,166,17127
0,67,67,131,19072
0,67,67,27,52195
0,56,56,84,77408
0,74,74,37,76054
0,76,76,146,28772
1,74,224,16,26161
0,84,84,58,45594
0,75,75,8,40341
0,89,89,159,59788
0,86,86,159,31174
0,78,78,197,67459
0,55,55,78,59504
0,96,96,13,46335
0,59,59,60,58265
0,60,60,47,26068
0,82,82,161,2614
0,65,65,136,75349
0,78,78,30,28080
0,90,90,72,75687
1,93,243,74,51238
0,52,52,97,44602
0,61,61,26,14854
1,51,201,172,68234
0,56,56,114,24382
0,61,61,32,389
0,70,70,155,26553
0,78,78,34,38900
0,82,82,125,21840
0,67,67,196,78117
0,90,90,56,85269
0,100,100,124,63200
0,76,76,21,83607
0,78,78,179,89345
1,91,241,65,48713
0,74,74,130,71186
0,76,76,68,42676
0,97,97,187,27849
0,62,62,102,62367
0,60,60,5,7753
0,58,58,93,10994
0,76,76,168,78985
0,73,73,151,43660
0,79,79,66,24756
0,96,96,139,42618
0,53,53,7,44473
0,51,51,18,66
0,88,88,196,28467
0,100,100,161,33973
0,74,74,175,28231
0,63,63,194,68862
0,95,95,198,85075
0,87,87,167,28252
0,75,75,173,94471
0,100,100,21,44214
0,64,64,26,95507
0,80,80,198,52020
0,70,70,92,76809
0,93,93,9,24715
0,97,97,182,80682
0,86,86,44,70084
0,81,81,29,76249
0,61,61,186,28333
0,59,59,129,35580
0,77,77,64,25862
0,98,98,140,44141
0,70,70,54,40029
0,94,94,69,9114
0,61,61,92,20240
0,77,77,195,22811
0,83,83,80,3959
0,74,74,72,32185
0,66,66,190,83034
0,94,94,84,18568
0,63,63,120,77436
0,94,94,29,8912
1,66,216,9,17136
0,99,99,195,11395
1,52,202,75,78765
0,83,83,68,19967
0,73,73,147,39162
0,78,78,115,8075
0,67,67,115,17370
0,96,96,57,46346
0,58,58,149,32438
1,57,207,64,95949
0,94,94,196,32912
0,65,65,59,28469
0,66,66,105,94992
0,95,95,15,81818
0,79,79,73,94120
0,68,68,155,88054
0,83,83,16,51710
0,72,72,130,32443
0,72,72,76,61930
0,77,77,43,37752
0,84,84,72,93367
0,62,62,74,83488
0,100,100,76,35197
0,95,95,183,87425
0,68,68,78,10463
0,57,57,30,33115
1,71,221,191,92406
0,52,52,33,21503
0,75,75,90,68778
0,57,57,150,54491
0,92,92,135,86890
0,54,54,110,69450
0,87,87,195,45678
0,83,83,166,18586
0,85,85,81,43841
0,61,61,9,57882
0,66,66,123,90644
0,92,92,63,21753
0,76,76,176,5261
0,50,50,38,66581
0,71,71,173,77683
0,58,58,44,18723
0,85,85,149,39839
0,52,52,163,83555
0,80,80,150,71819
0,83,83,125,27476
0,91,91,63,27979
0,55,55,32,31420
1,68,218,179,68553
0,68,68,192,62195
0,67,67,28,51499
0,89,89,139,49079
0,86,86,107,68372
0,62,62,89,9105
0,57,57,88,16839
0,67,67,10,48741
0,94,94,138,55727
0,67,67,91,11584
0,99,99,106,55011
0,53,53,9,63902
0,69,69,152,12983
0,53,53,135,23090
0,87,87,183,91005
